Transaction_ID,Customer_ID,Product_Name,Shelf_Location,Price_VND
TRANS_08285,CUST_4203,Bút màu,Kệ B3,1757000
TRANS_08286,CUST_4203,Búp bê,Kệ A2,338000
TRANS_08287,CUST_4203,Kẹp tóc,Kệ D1,1401000
TRANS_08288,CUST_4204,Túi xách,Kệ L2,582000
TRANS_08289,CUST_4204,Trà sữa pha sẵn,Kệ J3,1572000
TRANS_08290,CUST_4204,Mỹ phẩm dưỡng da,Kệ K1,1201000
TRANS_08291,CUST_4205,Kẹp tóc,Kệ D1,1454000
TRANS_08292,CUST_4205,Bút màu,Kệ B3,126000
TRANS_08293,CUST_4205,Búp bê,Kệ A2,557000
TRANS_08294,CUST_4206,Son dưỡng môi,Kệ H1,96000
TRANS_08295,CUST_4206,Kẹp tóc thời trang,Kệ D2,1374000
TRANS_08296,CUST_4207,Bút màu,Kệ B3,1456000
TRANS_08297,CUST_4208,Rượu vang,Kệ M1,1147000
TRANS_08298,CUST_4209,Ba lô học sinh,Kệ F2,276000
TRANS_08299,CUST_4209,Son dưỡng môi,Kệ H1,707000
TRANS_08300,CUST_4210,Trà sữa pha sẵn,Kệ J3,61000
TRANS_08301,CUST_4210,Mỹ phẩm dưỡng da,Kệ K1,356000
TRANS_08302,CUST_4210,Túi xách,Kệ L2,500000
TRANS_08303,CUST_4211,Túi xách,Kệ L2,493000
TRANS_08304,CUST_4211,Mỹ phẩm dưỡng da,Kệ K1,1459000
TRANS_08305,CUST_4211,Trà sữa pha sẵn,Kệ J3,411000
TRANS_08306,CUST_4212,Đồng hồ lịch lãm,Kệ I2,1792000
TRANS_08307,CUST_4212,Rượu vang,Kệ M1,880000
TRANS_08308,CUST_4213,Giày sneaker,Kệ E1,1506000
TRANS_08309,CUST_4213,Nước tăng lực,Kệ J2,1489000
TRANS_08310,CUST_4214,Đồ chơi xe hơi,Kệ A1,1535000
TRANS_08311,CUST_4214,Bút màu,Kệ B3,672000
TRANS_08312,CUST_4215,Túi xách,Kệ L2,845000
TRANS_08313,CUST_4215,Mỹ phẩm dưỡng da,Kệ K1,905000
TRANS_08314,CUST_4215,Trà sữa pha sẵn,Kệ J3,1937000
TRANS_08315,CUST_4216,Đồ chơi xe hơi,Kệ A1,867000
TRANS_08316,CUST_4216,Bút màu,Kệ B3,1160000
TRANS_08317,CUST_4216,Bánh kẹo trẻ em,Kệ C2,1036000
TRANS_08318,CUST_4217,Thực phẩm chức năng,Kệ O1,1543000
TRANS_08319,CUST_4217,Trà xanh,Kệ N3,201000
TRANS_08320,CUST_4218,Bút màu,Kệ B3,986000
TRANS_08321,CUST_4219,Thực phẩm chức năng,Kệ O1,975000
TRANS_08322,CUST_4220,Rượu vang,Kệ M1,367000
TRANS_08323,CUST_4220,Cà phê hòa tan,Kệ N2,325000
TRANS_08324,CUST_4221,Ba lô học sinh,Kệ F2,1337000
TRANS_08325,CUST_4222,Rượu vang,Kệ M1,666000
TRANS_08326,CUST_4223,Tai nghe,Kệ G3,1524000
TRANS_08327,CUST_4223,Ba lô học sinh,Kệ F2,778000
TRANS_08328,CUST_4223,Giày sneaker,Kệ E1,324000
TRANS_08329,CUST_4224,Ba lô học sinh,Kệ F2,849000
TRANS_08330,CUST_4224,Son dưỡng môi,Kệ H1,1240000
TRANS_08331,CUST_4225,Kem dưỡng da lão hóa,Kệ K3,257000
TRANS_08332,CUST_4225,Thực phẩm bổ sung canxi,Kệ O2,348000
TRANS_08333,CUST_4226,Búp bê,Kệ A2,1634000
TRANS_08334,CUST_4226,Kẹp tóc,Kệ D1,280000
TRANS_08335,CUST_4227,Bút màu,Kệ B3,315000
TRANS_08336,CUST_4227,Búp bê,Kệ A2,1055000
TRANS_08337,CUST_4227,Kẹp tóc,Kệ D1,131000
TRANS_08338,CUST_4228,Rượu vang,Kệ M1,50000
TRANS_08339,CUST_4229,Kẹp tóc thời trang,Kệ D2,1555000
TRANS_08340,CUST_4229,Ba lô học sinh,Kệ F2,1784000
TRANS_08341,CUST_4229,Son dưỡng môi,Kệ H1,543000
TRANS_08342,CUST_4230,Gậy đi bộ,Kệ P1,185000
TRANS_08343,CUST_4230,Trà xanh,Kệ N3,839000
TRANS_08344,CUST_4231,Bánh kẹo trẻ em,Kệ C2,498000
TRANS_08345,CUST_4232,Kẹp tóc thời trang,Kệ D2,1395000
TRANS_08346,CUST_4232,Son dưỡng môi,Kệ H1,814000
TRANS_08347,CUST_4233,Bút màu,Kệ B3,1253000
TRANS_08348,CUST_4234,Ba lô học sinh,Kệ F2,488000
TRANS_08349,CUST_4234,Son dưỡng môi,Kệ H1,1614000
TRANS_08350,CUST_4235,Búp bê,Kệ A2,408000
TRANS_08351,CUST_4235,Kẹp tóc,Kệ D1,1368000
TRANS_08352,CUST_4235,Bút màu,Kệ B3,1762000
TRANS_08353,CUST_4236,Rượu vang,Kệ M1,762000
TRANS_08354,CUST_4237,Kẹp tóc,Kệ D1,843000
TRANS_08355,CUST_4237,Búp bê,Kệ A2,1994000
TRANS_08356,CUST_4238,Túi xách,Kệ L2,1860000
TRANS_08357,CUST_4239,Bánh kẹo trẻ em,Kệ C2,721000
TRANS_08358,CUST_4239,Bút màu,Kệ B3,1763000
TRANS_08359,CUST_4239,Đồ chơi xe hơi,Kệ A1,923000
TRANS_08360,CUST_4240,Kem dưỡng da lão hóa,Kệ K3,380000
TRANS_08361,CUST_4240,Thực phẩm bổ sung canxi,Kệ O2,1267000
TRANS_08362,CUST_4240,Trà thảo mộc,Kệ N4,1830000
TRANS_08363,CUST_4241,Thực phẩm bổ sung canxi,Kệ O2,1616000
TRANS_08364,CUST_4241,Trà thảo mộc,Kệ N4,1104000
TRANS_08365,CUST_4241,Kem dưỡng da lão hóa,Kệ K3,1997000
TRANS_08366,CUST_4242,Tai nghe,Kệ G3,413000
TRANS_08367,CUST_4242,Giày sneaker,Kệ E1,451000
TRANS_08368,CUST_4243,Trà xanh,Kệ N3,641000
TRANS_08369,CUST_4243,Thực phẩm chức năng,Kệ O1,882000
TRANS_08370,CUST_4243,Gậy đi bộ,Kệ P1,811000
TRANS_08371,CUST_4244,Rượu vang,Kệ M1,1034000
TRANS_08372,CUST_4244,Mỹ phẩm cao cấp,Kệ K2,286000
TRANS_08373,CUST_4244,Thực phẩm chức năng,Kệ O1,1165000
TRANS_08374,CUST_4245,Bút màu,Kệ B3,467000
TRANS_08375,CUST_4245,Búp bê,Kệ A2,674000
TRANS_08376,CUST_4245,Kẹp tóc,Kệ D1,1396000
TRANS_08377,CUST_4246,Ba lô học sinh,Kệ F2,824000
TRANS_08378,CUST_4246,Son dưỡng môi,Kệ H1,1511000
TRANS_08379,CUST_4247,Tai nghe,Kệ G3,1987000
TRANS_08380,CUST_4247,Giày sneaker,Kệ E1,565000
TRANS_08381,CUST_4247,Ba lô học sinh,Kệ F2,807000
TRANS_08382,CUST_4248,Giày sneaker,Kệ E1,882000
TRANS_08383,CUST_4249,Trà thảo mộc,Kệ N4,1535000
TRANS_08384,CUST_4249,Thực phẩm bổ sung canxi,Kệ O2,1664000
TRANS_08385,CUST_4249,Kem dưỡng da lão hóa,Kệ K3,1453000
TRANS_08386,CUST_4250,Trà xanh,Kệ N3,425000
TRANS_08387,CUST_4251,Kẹp tóc,Kệ D1,518000
TRANS_08388,CUST_4251,Búp bê,Kệ A2,744000
TRANS_08389,CUST_4252,Bút màu,Kệ B3,1728000
TRANS_08390,CUST_4252,Búp bê,Kệ A2,1497000
TRANS_08391,CUST_4253,Tai nghe,Kệ G3,724000
TRANS_08392,CUST_4253,Giày sneaker,Kệ E1,1029000
TRANS_08393,CUST_4253,Ba lô học sinh,Kệ F2,183000
TRANS_08394,CUST_4254,Thực phẩm bổ sung canxi,Kệ O2,1098000
TRANS_08395,CUST_4254,Trà thảo mộc,Kệ N4,1450000
TRANS_08396,CUST_4255,Thực phẩm chức năng,Kệ O1,893000
TRANS_08397,CUST_4255,Trà xanh,Kệ N3,166000
TRANS_08398,CUST_4256,Ba lô học sinh,Kệ F2,1526000
TRANS_08399,CUST_4257,Kẹp tóc thời trang,Kệ D2,944000
TRANS_08400,CUST_4257,Son dưỡng môi,Kệ H1,1764000
TRANS_08401,CUST_4257,Ba lô học sinh,Kệ F2,923000
TRANS_08402,CUST_4258,Mỹ phẩm dưỡng da,Kệ K1,1273000
TRANS_08403,CUST_4258,Túi xách,Kệ L2,209000
TRANS_08404,CUST_4258,Trà sữa pha sẵn,Kệ J3,635000
TRANS_08405,CUST_4259,Thực phẩm bổ sung canxi,Kệ O2,780000
TRANS_08406,CUST_4260,Thực phẩm chức năng,Kệ O1,1199000
TRANS_08407,CUST_4261,Ba lô học sinh,Kệ F2,1904000
TRANS_08408,CUST_4261,Son dưỡng môi,Kệ H1,1593000
TRANS_08409,CUST_4262,Mỹ phẩm cao cấp,Kệ K2,1003000
TRANS_08410,CUST_4262,Rượu vang,Kệ M1,505000
TRANS_08411,CUST_4262,Thực phẩm chức năng,Kệ O1,537000
TRANS_08412,CUST_4263,Kem dưỡng da lão hóa,Kệ K3,742000
TRANS_08413,CUST_4264,Ba lô học sinh,Kệ F2,1930000
TRANS_08414,CUST_4264,Tai nghe,Kệ G3,492000
TRANS_08415,CUST_4265,Đồ chơi xe hơi,Kệ A1,1358000
TRANS_08416,CUST_4266,Giày sneaker,Kệ E1,558000
TRANS_08417,CUST_4267,Son dưỡng môi,Kệ H1,290000
TRANS_08418,CUST_4268,Cà phê hòa tan,Kệ N2,951000
TRANS_08419,CUST_4268,Đồng hồ lịch lãm,Kệ I2,875000
TRANS_08420,CUST_4268,Rượu vang,Kệ M1,419000
TRANS_08421,CUST_4269,Bút màu,Kệ B3,1268000
TRANS_08422,CUST_4270,Đồng hồ lịch lãm,Kệ I2,1873000
TRANS_08423,CUST_4270,Rượu vang,Kệ M1,668000
TRANS_08424,CUST_4270,Cà phê hòa tan,Kệ N2,83000
TRANS_08425,CUST_4271,Bút màu,Kệ B3,1257000
TRANS_08426,CUST_4271,Đồ chơi xe hơi,Kệ A1,784000
TRANS_08427,CUST_4272,Trà sữa pha sẵn,Kệ J3,82000
TRANS_08428,CUST_4273,Đồng hồ thể thao,Kệ I1,1242000
TRANS_08429,CUST_4274,Kem dưỡng da lão hóa,Kệ K3,1296000
TRANS_08430,CUST_4274,Trà thảo mộc,Kệ N4,596000
TRANS_08431,CUST_4275,Tai nghe,Kệ G3,910000
TRANS_08432,CUST_4275,Ba lô học sinh,Kệ F2,1555000
TRANS_08433,CUST_4275,Giày sneaker,Kệ E1,582000
TRANS_08434,CUST_4276,Nước tăng lực,Kệ J2,1602000
TRANS_08435,CUST_4277,Ba lô học sinh,Kệ F2,1297000
TRANS_08436,CUST_4277,Tai nghe,Kệ G3,721000
TRANS_08437,CUST_4278,Cà phê hòa tan,Kệ N2,1777000
TRANS_08438,CUST_4278,Rượu vang,Kệ M1,1426000
TRANS_08439,CUST_4279,Búp bê,Kệ A2,721000
TRANS_08440,CUST_4280,Đồ chơi xe hơi,Kệ A1,950000
TRANS_08441,CUST_4280,Bút màu,Kệ B3,613000
TRANS_08442,CUST_4281,Ba lô học sinh,Kệ F2,920000
TRANS_08443,CUST_4281,Son dưỡng môi,Kệ H1,1036000
TRANS_08444,CUST_4281,Kẹp tóc thời trang,Kệ D2,287000
TRANS_08445,CUST_4282,Son dưỡng môi,Kệ H1,1916000
TRANS_08446,CUST_4282,Kẹp tóc thời trang,Kệ D2,87000
TRANS_08447,CUST_4282,Ba lô học sinh,Kệ F2,306000
TRANS_08448,CUST_4283,Giày sneaker,Kệ E1,1897000
TRANS_08449,CUST_4283,Nước tăng lực,Kệ J2,1734000
TRANS_08450,CUST_4284,Kẹp tóc,Kệ D1,84000
TRANS_08451,CUST_4285,Gậy đi bộ,Kệ P1,37000
TRANS_08452,CUST_4285,Trà xanh,Kệ N3,403000
TRANS_08453,CUST_4286,Nước tăng lực,Kệ J2,305000
TRANS_08454,CUST_4286,Giày sneaker,Kệ E1,1196000
TRANS_08455,CUST_4286,Đồng hồ thể thao,Kệ I1,596000
TRANS_08456,CUST_4287,Kẹp tóc,Kệ D1,1859000
TRANS_08457,CUST_4287,Bút màu,Kệ B3,938000
TRANS_08458,CUST_4288,Bút màu,Kệ B3,768000
TRANS_08459,CUST_4288,Búp bê,Kệ A2,1071000
TRANS_08460,CUST_4289,Bánh kẹo trẻ em,Kệ C2,710000
TRANS_08461,CUST_4289,Bút màu,Kệ B3,968000
TRANS_08462,CUST_4290,Đồ chơi xe hơi,Kệ A1,687000
TRANS_08463,CUST_4291,Bánh kẹo trẻ em,Kệ C2,1550000
TRANS_08464,CUST_4291,Đồ chơi xe hơi,Kệ A1,65000
TRANS_08465,CUST_4292,Thực phẩm chức năng,Kệ O1,1164000
TRANS_08466,CUST_4292,Rượu vang,Kệ M1,152000
TRANS_08467,CUST_4293,Trà thảo mộc,Kệ N4,544000
TRANS_08468,CUST_4294,Đồng hồ lịch lãm,Kệ I2,1659000
TRANS_08469,CUST_4295,Ba lô học sinh,Kệ F2,1812000
TRANS_08470,CUST_4295,Tai nghe,Kệ G3,1868000
TRANS_08471,CUST_4296,Búp bê,Kệ A2,1758000
TRANS_08472,CUST_4296,Bút màu,Kệ B3,286000
TRANS_08473,CUST_4297,Tai nghe,Kệ G3,1412000
TRANS_08474,CUST_4297,Giày sneaker,Kệ E1,799000
TRANS_08475,CUST_4298,Trà thảo mộc,Kệ N4,383000
TRANS_08476,CUST_4298,Kem dưỡng da lão hóa,Kệ K3,1831000
TRANS_08477,CUST_4298,Thực phẩm bổ sung canxi,Kệ O2,243000
TRANS_08478,CUST_4299,Kem dưỡng da lão hóa,Kệ K3,651000
TRANS_08479,CUST_4299,Thực phẩm bổ sung canxi,Kệ O2,1302000
TRANS_08480,CUST_4299,Trà thảo mộc,Kệ N4,1747000
TRANS_08481,CUST_4300,Son dưỡng môi,Kệ H1,784000
TRANS_08482,CUST_4301,Gậy đi bộ,Kệ P1,1440000
TRANS_08483,CUST_4302,Kẹp tóc thời trang,Kệ D2,956000
TRANS_08484,CUST_4303,Túi xách,Kệ L2,370000
TRANS_08485,CUST_4304,Kem dưỡng da lão hóa,Kệ K3,603000
TRANS_08486,CUST_4305,Búp bê,Kệ A2,1121000
TRANS_08487,CUST_4305,Kẹp tóc,Kệ D1,1060000
TRANS_08488,CUST_4306,Mỹ phẩm cao cấp,Kệ K2,1735000
TRANS_08489,CUST_4306,Rượu vang,Kệ M1,1424000
TRANS_08490,CUST_4306,Thực phẩm chức năng,Kệ O1,1726000
TRANS_08491,CUST_4307,Mỹ phẩm dưỡng da,Kệ K1,1652000
TRANS_08492,CUST_4308,Mỹ phẩm cao cấp,Kệ K2,1915000
TRANS_08493,CUST_4309,Túi xách,Kệ L2,1912000
TRANS_08494,CUST_4309,Mỹ phẩm dưỡng da,Kệ K1,812000
TRANS_08495,CUST_4310,Kẹp tóc,Kệ D1,1959000
TRANS_08496,CUST_4310,Búp bê,Kệ A2,136000
TRANS_08497,CUST_4310,Bút màu,Kệ B3,794000
TRANS_08498,CUST_4311,Bánh kẹo trẻ em,Kệ C2,1564000
TRANS_08499,CUST_4311,Đồ chơi xe hơi,Kệ A1,757000
TRANS_08500,CUST_4311,Bút màu,Kệ B3,1634000
TRANS_08501,CUST_4312,Mỹ phẩm dưỡng da,Kệ K1,837000
TRANS_08502,CUST_4312,Trà sữa pha sẵn,Kệ J3,1054000
TRANS_08503,CUST_4313,Kẹp tóc thời trang,Kệ D2,1443000
TRANS_08504,CUST_4314,Búp bê,Kệ A2,699000
TRANS_08505,CUST_4314,Kẹp tóc,Kệ D1,1052000
TRANS_08506,CUST_4315,Đồ chơi xe hơi,Kệ A1,1972000
TRANS_08507,CUST_4316,Giày sneaker,Kệ E1,1946000
TRANS_08508,CUST_4317,Túi xách,Kệ L2,235000
TRANS_08509,CUST_4318,Bút màu,Kệ B3,1225000
TRANS_08510,CUST_4318,Búp bê,Kệ A2,534000
TRANS_08511,CUST_4318,Kẹp tóc,Kệ D1,701000
TRANS_08512,CUST_4319,Thực phẩm chức năng,Kệ O1,816000
TRANS_08513,CUST_4320,Ba lô học sinh,Kệ F2,95000
TRANS_08514,CUST_4320,Kẹp tóc thời trang,Kệ D2,755000
TRANS_08515,CUST_4321,Bút màu,Kệ B3,1944000
TRANS_08516,CUST_4321,Kẹp tóc,Kệ D1,376000
TRANS_08517,CUST_4321,Búp bê,Kệ A2,1249000
TRANS_08518,CUST_4322,Giày sneaker,Kệ E1,1386000
TRANS_08519,CUST_4322,Đồng hồ thể thao,Kệ I1,1925000
TRANS_08520,CUST_4322,Nước tăng lực,Kệ J2,1845000
TRANS_08521,CUST_4323,Mỹ phẩm dưỡng da,Kệ K1,122000
TRANS_08522,CUST_4324,Kem dưỡng da lão hóa,Kệ K3,395000
TRANS_08523,CUST_4325,Túi xách,Kệ L2,808000
TRANS_08524,CUST_4325,Mỹ phẩm dưỡng da,Kệ K1,689000
TRANS_08525,CUST_4326,Bút màu,Kệ B3,1420000
TRANS_08526,CUST_4326,Kẹp tóc,Kệ D1,1556000
TRANS_08527,CUST_4326,Búp bê,Kệ A2,665000
TRANS_08528,CUST_4327,Rượu vang,Kệ M1,964000
TRANS_08529,CUST_4328,Kẹp tóc thời trang,Kệ D2,1685000
TRANS_08530,CUST_4328,Ba lô học sinh,Kệ F2,1184000
TRANS_08531,CUST_4328,Son dưỡng môi,Kệ H1,95000
TRANS_08532,CUST_4329,Trà xanh,Kệ N3,1155000
TRANS_08533,CUST_4330,Túi xách,Kệ L2,1001000
TRANS_08534,CUST_4331,Mỹ phẩm cao cấp,Kệ K2,545000
TRANS_08535,CUST_4332,Trà thảo mộc,Kệ N4,1581000
TRANS_08536,CUST_4332,Thực phẩm bổ sung canxi,Kệ O2,1955000
TRANS_08537,CUST_4333,Kem dưỡng da lão hóa,Kệ K3,1876000
TRANS_08538,CUST_4333,Thực phẩm bổ sung canxi,Kệ O2,95000
TRANS_08539,CUST_4333,Trà thảo mộc,Kệ N4,1406000
TRANS_08540,CUST_4334,Trà xanh,Kệ N3,1259000
TRANS_08541,CUST_4334,Gậy đi bộ,Kệ P1,1190000
TRANS_08542,CUST_4335,Cà phê hòa tan,Kệ N2,1312000
TRANS_08543,CUST_4336,Cà phê hòa tan,Kệ N2,295000
TRANS_08544,CUST_4336,Đồng hồ lịch lãm,Kệ I2,1478000
TRANS_08545,CUST_4336,Rượu vang,Kệ M1,180000
TRANS_08546,CUST_4337,Gậy đi bộ,Kệ P1,1603000
TRANS_08547,CUST_4337,Thực phẩm chức năng,Kệ O1,1823000
TRANS_08548,CUST_4337,Trà xanh,Kệ N3,1979000
TRANS_08549,CUST_4338,Bút màu,Kệ B3,545000
TRANS_08550,CUST_4339,Rượu vang,Kệ M1,158000
TRANS_08551,CUST_4340,Gậy đi bộ,Kệ P1,312000
TRANS_08552,CUST_4340,Trà xanh,Kệ N3,245000
TRANS_08553,CUST_4340,Thực phẩm chức năng,Kệ O1,1957000
TRANS_08554,CUST_4341,Ba lô học sinh,Kệ F2,231000
TRANS_08555,CUST_4342,Giày sneaker,Kệ E1,182000
TRANS_08556,CUST_4342,Đồng hồ thể thao,Kệ I1,1608000
TRANS_08557,CUST_4343,Ba lô học sinh,Kệ F2,1321000
TRANS_08558,CUST_4343,Tai nghe,Kệ G3,1018000
TRANS_08559,CUST_4343,Giày sneaker,Kệ E1,1089000
TRANS_08560,CUST_4344,Bút màu,Kệ B3,1043000
TRANS_08561,CUST_4345,Ba lô học sinh,Kệ F2,533000
TRANS_08562,CUST_4345,Kẹp tóc thời trang,Kệ D2,1669000
TRANS_08563,CUST_4346,Giày sneaker,Kệ E1,548000
TRANS_08564,CUST_4346,Tai nghe,Kệ G3,212000
TRANS_08565,CUST_4346,Ba lô học sinh,Kệ F2,1349000
TRANS_08566,CUST_4347,Cà phê hòa tan,Kệ N2,1013000
TRANS_08567,CUST_4347,Rượu vang,Kệ M1,1038000
TRANS_08568,CUST_4347,Đồng hồ lịch lãm,Kệ I2,1602000
TRANS_08569,CUST_4348,Thực phẩm bổ sung canxi,Kệ O2,1844000
TRANS_08570,CUST_4349,Rượu vang,Kệ M1,978000
TRANS_08571,CUST_4350,Túi xách,Kệ L2,1650000
TRANS_08572,CUST_4350,Trà sữa pha sẵn,Kệ J3,1663000
TRANS_08573,CUST_4351,Bút màu,Kệ B3,1696000
TRANS_08574,CUST_4352,Thực phẩm bổ sung canxi,Kệ O2,1612000
TRANS_08575,CUST_4353,Rượu vang,Kệ M1,1153000
TRANS_08576,CUST_4353,Thực phẩm chức năng,Kệ O1,2000000
TRANS_08577,CUST_4354,Đồng hồ thể thao,Kệ I1,1210000
TRANS_08578,CUST_4355,Trà xanh,Kệ N3,464000
TRANS_08579,CUST_4355,Gậy đi bộ,Kệ P1,767000
TRANS_08580,CUST_4355,Thực phẩm chức năng,Kệ O1,1016000
TRANS_08581,CUST_4356,Son dưỡng môi,Kệ H1,105000
TRANS_08582,CUST_4356,Kẹp tóc thời trang,Kệ D2,603000
TRANS_08583,CUST_4357,Túi xách,Kệ L2,997000
TRANS_08584,CUST_4357,Mỹ phẩm dưỡng da,Kệ K1,1700000
TRANS_08585,CUST_4358,Túi xách,Kệ L2,1224000
TRANS_08586,CUST_4358,Trà sữa pha sẵn,Kệ J3,65000
TRANS_08587,CUST_4358,Mỹ phẩm dưỡng da,Kệ K1,52000
TRANS_08588,CUST_4359,Giày sneaker,Kệ E1,1451000
TRANS_08589,CUST_4359,Ba lô học sinh,Kệ F2,1168000
TRANS_08590,CUST_4359,Tai nghe,Kệ G3,1488000
TRANS_08591,CUST_4360,Ba lô học sinh,Kệ F2,1314000
TRANS_08592,CUST_4361,Kẹp tóc,Kệ D1,173000
TRANS_08593,CUST_4361,Bút màu,Kệ B3,484000
TRANS_08594,CUST_4362,Đồng hồ lịch lãm,Kệ I2,739000
TRANS_08595,CUST_4363,Son dưỡng môi,Kệ H1,25000
TRANS_08596,CUST_4363,Kẹp tóc thời trang,Kệ D2,1738000
TRANS_08597,CUST_4364,Bút màu,Kệ B3,1989000
TRANS_08598,CUST_4364,Kẹp tóc,Kệ D1,310000
TRANS_08599,CUST_4364,Búp bê,Kệ A2,919000
TRANS_08600,CUST_4365,Mỹ phẩm dưỡng da,Kệ K1,901000
TRANS_08601,CUST_4365,Trà sữa pha sẵn,Kệ J3,136000
TRANS_08602,CUST_4365,Túi xách,Kệ L2,143000
TRANS_08603,CUST_4366,Rượu vang,Kệ M1,1554000
TRANS_08604,CUST_4367,Son dưỡng môi,Kệ H1,1451000
TRANS_08605,CUST_4367,Kẹp tóc thời trang,Kệ D2,608000
TRANS_08606,CUST_4368,Đồng hồ thể thao,Kệ I1,1035000
TRANS_08607,CUST_4369,Bút màu,Kệ B3,1873000
TRANS_08608,CUST_4370,Cà phê hòa tan,Kệ N2,847000
TRANS_08609,CUST_4370,Đồng hồ lịch lãm,Kệ I2,1390000
TRANS_08610,CUST_4370,Rượu vang,Kệ M1,358000
TRANS_08611,CUST_4371,Nước tăng lực,Kệ J2,1390000
TRANS_08612,CUST_4372,Túi xách,Kệ L2,570000
TRANS_08613,CUST_4373,Giày sneaker,Kệ E1,500000
TRANS_08614,CUST_4373,Ba lô học sinh,Kệ F2,1148000
TRANS_08615,CUST_4373,Tai nghe,Kệ G3,1109000
TRANS_08616,CUST_4374,Mỹ phẩm dưỡng da,Kệ K1,33000
TRANS_08617,CUST_4374,Trà sữa pha sẵn,Kệ J3,1972000
TRANS_08618,CUST_4374,Túi xách,Kệ L2,1959000
TRANS_08619,CUST_4375,Giày sneaker,Kệ E1,370000
TRANS_08620,CUST_4375,Tai nghe,Kệ G3,490000
TRANS_08621,CUST_4375,Ba lô học sinh,Kệ F2,730000
TRANS_08622,CUST_4376,Bánh kẹo trẻ em,Kệ C2,1975000
TRANS_08623,CUST_4377,Trà sữa pha sẵn,Kệ J3,1519000
TRANS_08624,CUST_4378,Bánh kẹo trẻ em,Kệ C2,672000
TRANS_08625,CUST_4378,Bút màu,Kệ B3,1378000
TRANS_08626,CUST_4378,Đồ chơi xe hơi,Kệ A1,1497000
TRANS_08627,CUST_4379,Kẹp tóc,Kệ D1,1852000
TRANS_08628,CUST_4379,Bút màu,Kệ B3,1823000
TRANS_08629,CUST_4380,Cà phê hòa tan,Kệ N2,480000
TRANS_08630,CUST_4380,Đồng hồ lịch lãm,Kệ I2,551000
TRANS_08631,CUST_4380,Rượu vang,Kệ M1,1690000
TRANS_08632,CUST_4381,Giày sneaker,Kệ E1,1014000
TRANS_08633,CUST_4381,Ba lô học sinh,Kệ F2,112000
TRANS_08634,CUST_4381,Tai nghe,Kệ G3,992000
TRANS_08635,CUST_4382,Búp bê,Kệ A2,1268000
TRANS_08636,CUST_4382,Bút màu,Kệ B3,1905000
TRANS_08637,CUST_4382,Kẹp tóc,Kệ D1,163000
TRANS_08638,CUST_4383,Ba lô học sinh,Kệ F2,472000
TRANS_08639,CUST_4383,Tai nghe,Kệ G3,569000
TRANS_08640,CUST_4384,Đồ chơi xe hơi,Kệ A1,609000
TRANS_08641,CUST_4384,Bút màu,Kệ B3,421000
TRANS_08642,CUST_4385,Mỹ phẩm cao cấp,Kệ K2,631000
TRANS_08643,CUST_4386,Bánh kẹo trẻ em,Kệ C2,1334000
TRANS_08644,CUST_4386,Đồ chơi xe hơi,Kệ A1,691000
TRANS_08645,CUST_4387,Kem dưỡng da lão hóa,Kệ K3,756000
TRANS_08646,CUST_4387,Thực phẩm bổ sung canxi,Kệ O2,599000
TRANS_08647,CUST_4387,Trà thảo mộc,Kệ N4,1940000
TRANS_08648,CUST_4388,Đồng hồ thể thao,Kệ I1,410000
TRANS_08649,CUST_4388,Giày sneaker,Kệ E1,209000
TRANS_08650,CUST_4389,Thực phẩm chức năng,Kệ O1,76000
TRANS_08651,CUST_4389,Rượu vang,Kệ M1,571000
TRANS_08652,CUST_4390,Đồng hồ thể thao,Kệ I1,1007000
TRANS_08653,CUST_4390,Nước tăng lực,Kệ J2,1869000
TRANS_08654,CUST_4391,Rượu vang,Kệ M1,1988000
TRANS_08655,CUST_4392,Bút màu,Kệ B3,1215000
TRANS_08656,CUST_4393,Mỹ phẩm dưỡng da,Kệ K1,1262000
TRANS_08657,CUST_4393,Túi xách,Kệ L2,1615000
TRANS_08658,CUST_4393,Trà sữa pha sẵn,Kệ J3,294000
TRANS_08659,CUST_4394,Ba lô học sinh,Kệ F2,411000
TRANS_08660,CUST_4394,Kẹp tóc thời trang,Kệ D2,791000
TRANS_08661,CUST_4394,Son dưỡng môi,Kệ H1,561000
TRANS_08662,CUST_4395,Mỹ phẩm dưỡng da,Kệ K1,1222000
TRANS_08663,CUST_4396,Túi xách,Kệ L2,1670000
TRANS_08664,CUST_4396,Trà sữa pha sẵn,Kệ J3,1048000
TRANS_08665,CUST_4396,Mỹ phẩm dưỡng da,Kệ K1,701000
TRANS_08666,CUST_4397,Kẹp tóc,Kệ D1,198000
TRANS_08667,CUST_4397,Búp bê,Kệ A2,1078000
TRANS_08668,CUST_4397,Bút màu,Kệ B3,1300000
TRANS_08669,CUST_4398,Thực phẩm bổ sung canxi,Kệ O2,633000
TRANS_08670,CUST_4398,Trà thảo mộc,Kệ N4,1016000
TRANS_08671,CUST_4398,Kem dưỡng da lão hóa,Kệ K3,1067000
TRANS_08672,CUST_4399,Trà xanh,Kệ N3,1752000
TRANS_08673,CUST_4399,Gậy đi bộ,Kệ P1,1009000
TRANS_08674,CUST_4399,Thực phẩm chức năng,Kệ O1,1592000
TRANS_08675,CUST_4400,Trà xanh,Kệ N3,747000
TRANS_08676,CUST_4400,Thực phẩm chức năng,Kệ O1,126000
TRANS_08677,CUST_4400,Gậy đi bộ,Kệ P1,1135000
